document_id,document_number,sentence
79339b31943afbda04552e77cd5844ea5a9fc473f56f24f05f828ae5397a991d,36/2024/QH15,giấy phép lái xe bao gồm hạng c1
79339b31943afbda04552e77cd5844ea5a9fc473f56f24f05f828ae5397a991d,36/2024/QH15,500 kg đến 7
79339b31943afbda04552e77cd5844ea5a9fc473f56f24f05f828ae5397a991d,36/2024/QH15,500 kg
79339b31943afbda04552e77cd5844ea5a9fc473f56f24f05f828ae5397a991d,36/2024/QH15,giấy phép lái xe bao gồm các loại xe quy định cho giấy phép lái xe hạng b
5f503b54d30990eae4ed4ca7c7af56d5eaaa3f9a69c29beac75279bfe18a34c4,36/2024/QH15,giấy phép lái xe bao gồm hạng c
5f503b54d30990eae4ed4ca7c7af56d5eaaa3f9a69c29beac75279bfe18a34c4,36/2024/QH15,500 kg
5f503b54d30990eae4ed4ca7c7af56d5eaaa3f9a69c29beac75279bfe18a34c4,36/2024/QH15,giấy phép lái xe bao gồm các loại xe quy định cho giấy phép lái xe hạng b
5f503b54d30990eae4ed4ca7c7af56d5eaaa3f9a69c29beac75279bfe18a34c4,36/2024/QH15,giấy phép lái xe bao gồm các loại xe quy định cho giấy phép lái xe hạng c1
b67acb1824005c3507fbd1b0a9c8e8b148d1bf7a913a4920d6137552205fb9e7,36/2024/QH15,giấy phép lái xe bao gồm các hạng sau đây
bed4fa72ba106ee8368db660401f0bcfb80bf46715348d7853f77681457f762f,36/2024/QH15,giấy phép lái xe bao gồm hạng d2
bed4fa72ba106ee8368db660401f0bcfb80bf46715348d7853f77681457f762f,36/2024/QH15,giấy phép lái xe bao gồm các loại xe quy định cho giấy phép lái xe hạng b
bed4fa72ba106ee8368db660401f0bcfb80bf46715348d7853f77681457f762f,36/2024/QH15,giấy phép lái xe bao gồm các loại xe quy định cho giấy phép lái xe hạng c1
bed4fa72ba106ee8368db660401f0bcfb80bf46715348d7853f77681457f762f,36/2024/QH15,giấy phép lái xe bao gồm các loại xe quy định cho giấy phép lái xe hạng c
bed4fa72ba106ee8368db660401f0bcfb80bf46715348d7853f77681457f762f,36/2024/QH15,giấy phép lái xe bao gồm các loại xe quy định cho giấy phép lái xe hạng d1
28c5ba48020a9bdccc3d8ae476de90a8ba99822207757b9edd9490b3b04d7b6c,36/2024/QH15,giấy phép lái xe bao gồm các hạng sau đây
28c5ba48020a9bdccc3d8ae476de90a8ba99822207757b9edd9490b3b04d7b6c,36/2024/QH15,hạng d cấp cho người lái xe ô tô chở người trên 29 chỗ
28c5ba48020a9bdccc3d8ae476de90a8ba99822207757b9edd9490b3b04d7b6c,36/2024/QH15,hạng d cấp cho người lái xe ô tô chở người giường nằm
a689c2c3333d26a67bf5dd96010a706357489f7fc1029ad8e0e16a83ed559abe,36/2024/QH15,giấy phép lái xe bao gồm các hạng sau đây
b65881923c5a3bc801285c399b55c41a3fd2e606d5340f7915f38279d29c791b,36/2024/QH15,giấy phép lái xe bao gồm các hạng sau đây
1b009f6519771d229ff1a0340456346acfbbd5c274e1e912ae02fac4c9d4d952,36/2024/QH15,giấy phép lái xe bao gồm các hạng sau đây
04fd6a4f501fc5f35cd51aafedaed50e4e2e3b08b8a28eae0f21805f87d39707,36/2024/QH15,giấy phép lái xe bao gồm hạng d1e
e7a889ae3abff7927fccf26aa42b3c882f3693e3f33a22e5ce7ac9827cfe903a,36/2024/QH15,giấy phép lái xe bao gồm các hạng sau đây
b7fee66c5d809a5fd7023b6810338639e4b19563187a93e21e17d4e21e92da77,36/2024/QH15,giấy phép lái xe bao gồm các hạng sau đây
72edc242efde2314748f9a4556fe3362eb266c66625bdb8ee16406b8fcab13ed,36/2024/QH15,thời hạn của giấy phép lái xe được quy định như sau
38c4e8dd9729910204125f8741c1d522b5659696888466372bc8ed99e99c9aaf,36/2024/QH15,thời hạn của giấy phép lái xe được quy định như sau
f3426fe97dbb21ea05e21565f3a1f36e290cca9004f00b114c61c49063878e67,36/2024/QH15,thời hạn của giấy phép lái xe được quy định như sau
ec191fbc3559286a62160ea0e2461ab6e9ed2f7168c4172549320b87d67a0782,36/2024/QH15,giấy phép lái xe bao gồm giấy phép lái xe quốc tế
ec191fbc3559286a62160ea0e2461ab6e9ed2f7168c4172549320b87d67a0782,36/2024/QH15,giấy phép lái xe do quốc gia là thành viên của công ước của liên hợp quốc về giao thông đường bộ năm 1968 cấp
192c9f322c0b7da121a3b5f3b6cb9143f5b1db2900ca098d202b35b45237aee1,36/2024/QH15,giấy phép lái xe quốc tế được quy định như sau
58820a599b34c70c6cf1eefe075d141f62896bd095f53b7d2d1f4ed8c751833e,36/2024/QH15,giấy phép lái xe quốc tế được quy định như sau
2441b5c71782c5d545c37c9d7b2f574b282f5e7f25512eb43c7dedb09a18a073,36/2024/QH15,giấy phép lái xe quốc tế được quy định như sau
da14e65175c6a656dadbfa2139d2757181ae1124594288ecec36137ac79a1303,36/2024/QH15,độ tuổi của người lái xe được quy định như sau
31e5eaf522f6126023d050217e745b2167ed1067c4b3174759a453d257741171,36/2024/QH15,độ tuổi của người lái xe được quy định như sau
244da9819d9e31a81b881c1ba4a7fcc0b92e931b0833d03fe8c3e3d38af0ae77,36/2024/QH15,độ tuổi của người lái xe được quy định như sau
e268a9931a43501647c720ba13c4d20416bdaf608443be4b7289da4278dc9d58,36/2024/QH15,độ tuổi của người lái xe được quy định như sau
e40a865af1b5ea8e26104556287c06616494e85438c6cd592c73464a12b7e924,36/2024/QH15,độ tuổi của người lái xe được quy định như sau
9c0448fd65c8d595a71abbe86c45886ac7be55593e97b96d0ed72557e777c180,36/2024/QH15,độ tuổi của người lái xe được quy định như sau
e25dd38f1af670449e59e03a7c137f0644baeefa79c6735fddecfc83f1e9210c,36/2024/QH15,giấy phép lái xe bị thu hồi khi giấy phép lái xe thuộc một trong các trường hợp sau đây
d7ab56fda65f7656ba89cf275c51398218f7c81b6c5d5e6a1a15e52d8c7a1932,36/2024/QH15,giấy phép lái xe bị thu hồi khi giấy phép lái xe được cấp sai quy định
bc8b659bdd456a720046a73c23734cdaae1c3c7d2e044cc93c8f69f23c8be7e6,36/2024/QH15,"hoạt động tuần tra, kiểm soát bao gồm bố trí lực lượng thực hiện nhiệm vụ tuần tra, kiểm soát"
bc8b659bdd456a720046a73c23734cdaae1c3c7d2e044cc93c8f69f23c8be7e6,36/2024/QH15,"hoạt động tuần tra, kiểm soát bao gồm bố trí phương tiện thực hiện nhiệm vụ tuần tra, kiểm soát"
88b347564e0889a52144bfd4bc25aa99a1cc8aa49a7deff144a94aaad6a73bf6,36/2024/QH15,"hoạt động tuần tra, kiểm soát bao gồm phát hiện vi phạm pháp luật về trật tự, an toàn giao thông đường bộ"
88b347564e0889a52144bfd4bc25aa99a1cc8aa49a7deff144a94aaad6a73bf6,36/2024/QH15,"hoạt động tuần tra, kiểm soát bao gồm ngăn chặn vi phạm pháp luật về trật tự, an toàn giao thông đường bộ"
88b347564e0889a52144bfd4bc25aa99a1cc8aa49a7deff144a94aaad6a73bf6,36/2024/QH15,"hoạt động tuần tra, kiểm soát bao gồm xử lý vi phạm pháp luật về trật tự, an toàn giao thông đường bộ"
88b347564e0889a52144bfd4bc25aa99a1cc8aa49a7deff144a94aaad6a73bf6,36/2024/QH15,"hoạt động tuần tra, kiểm soát bao gồm phát hiện vi phạm pháp luật khác"
88b347564e0889a52144bfd4bc25aa99a1cc8aa49a7deff144a94aaad6a73bf6,36/2024/QH15,"hoạt động tuần tra, kiểm soát bao gồm ngăn chặn vi phạm pháp luật khác"
88b347564e0889a52144bfd4bc25aa99a1cc8aa49a7deff144a94aaad6a73bf6,36/2024/QH15,"hoạt động tuần tra, kiểm soát bao gồm xử lý vi phạm pháp luật khác"
9f90c8792714672614d0ad3c510a96f50a967f4670a8cb511784d372515efd67,36/2024/QH15,"hình thức tuần tra, kiểm soát bao gồm tổ chức lực lượng trực tiếp tuần tra trên tuyến giao thông đường bộ"
9f90c8792714672614d0ad3c510a96f50a967f4670a8cb511784d372515efd67,36/2024/QH15,"hình thức tuần tra, kiểm soát bao gồm tổ chức lực lượng trực tiếp kiểm soát trên tuyến giao thông đường bộ"
0b82a17fe24609efeee9fc1fca9b001958098b1fe01080b0df2daf149f5cb237,36/2024/QH15,"hình thức tuần tra, kiểm soát bao gồm kiểm soát thông qua hệ thống"
0b82a17fe24609efeee9fc1fca9b001958098b1fe01080b0df2daf149f5cb237,36/2024/QH15,"hình thức tuần tra, kiểm soát bao gồm kiểm soát thông qua phương tiện"
0b82a17fe24609efeee9fc1fca9b001958098b1fe01080b0df2daf149f5cb237,36/2024/QH15,"hình thức tuần tra, kiểm soát bao gồm kiểm soát thông qua thiết bị"
0b82a17fe24609efeee9fc1fca9b001958098b1fe01080b0df2daf149f5cb237,36/2024/QH15,"hình thức tuần tra, kiểm soát bao gồm kiểm soát thông qua dữ liệu quy định tại các khoản 1, 2, 3 và 4 điều 67 của luật này"
1a85a0c467a37f47b7cecaa0a27e1bec69827dc70f8216bb2a37882540e212d1,36/2024/QH15,"lực lượng thực hiện tuần tra, kiểm soát bao gồm lực lượng cảnh sát giao thông"
2150de2c4b28bf2b24b2bf9e94a0023e27c57d0cd537646fe3f313207cb0752c,36/2024/QH15,"nhiệm vụ của cảnh sát giao thông khi thực hiện tuần tra, kiểm soát là giải quyết tai nạn giao thông đường bộ theo quy định của pháp luật"
764ee4312a8206628f62ba0285eeb51880713853f374dd40e65b3e82aacc2a08,36/2024/QH15,"nhiệm vụ của cảnh sát giao thông khi thực hiện tuần tra, kiểm soát bao gồm bảo đảm an ninh, trật tự theo quy định của pháp luật"
764ee4312a8206628f62ba0285eeb51880713853f374dd40e65b3e82aacc2a08,36/2024/QH15,"nhiệm vụ của cảnh sát giao thông khi thực hiện tuần tra, kiểm soát bao gồm tham gia phòng, chống khủng bố"
764ee4312a8206628f62ba0285eeb51880713853f374dd40e65b3e82aacc2a08,36/2024/QH15,"nhiệm vụ của cảnh sát giao thông khi thực hiện tuần tra, kiểm soát bao gồm tham gia phòng, chống biểu tình gây rối"
764ee4312a8206628f62ba0285eeb51880713853f374dd40e65b3e82aacc2a08,36/2024/QH15,"nhiệm vụ của cảnh sát giao thông khi thực hiện tuần tra, kiểm soát bao gồm tham gia phòng, chống dịch bệnh"
764ee4312a8206628f62ba0285eeb51880713853f374dd40e65b3e82aacc2a08,36/2024/QH15,"nhiệm vụ của cảnh sát giao thông khi thực hiện tuần tra, kiểm soát bao gồm tham gia phòng, chống thiên tai"
764ee4312a8206628f62ba0285eeb51880713853f374dd40e65b3e82aacc2a08,36/2024/QH15,"nhiệm vụ của cảnh sát giao thông khi thực hiện tuần tra, kiểm soát bao gồm tham gia phòng, chống hỏa hoạn"
764ee4312a8206628f62ba0285eeb51880713853f374dd40e65b3e82aacc2a08,36/2024/QH15,"nhiệm vụ của cảnh sát giao thông khi thực hiện tuần tra, kiểm soát bao gồm tham gia cứu nạn"
764ee4312a8206628f62ba0285eeb51880713853f374dd40e65b3e82aacc2a08,36/2024/QH15,"nhiệm vụ của cảnh sát giao thông khi thực hiện tuần tra, kiểm soát bao gồm tham gia cứu hộ"
f874c7d2bfbdc845ea2b499c0ba0a39fcd6b0b3bf1dda48a598f0f53cd87ac89,36/2024/QH15,"nhiệm vụ của cảnh sát giao thông khi thực hiện tuần tra, kiểm soát là phát hiện những bất cập về đường bộ, tổ chức giao thông đường bộ và nguyên nhân dẫn đến mất trật tự, an toàn giao thông đường bộ"
350c08027e654ca78382865933fdc1306b50782a25eb245c638b2ab9f09997c4,36/2024/QH15,"nhiệm vụ của cảnh sát giao thông khi thực hiện tuần tra, kiểm soát bao gồm nhiệm vụ khác theo quy định của luật công an nhân dân"
350c08027e654ca78382865933fdc1306b50782a25eb245c638b2ab9f09997c4,36/2024/QH15,"nhiệm vụ của cảnh sát giao thông khi thực hiện tuần tra, kiểm soát bao gồm nhiệm vụ theo quy định khác của pháp luật có liên quan"
7d7979a2b15bb50da817ccd86bef15e858e192b4f634e483b367427601c77cdc,36/2024/QH15,"quyền hạn của cảnh sát giao thông khi thực hiện tuần tra, kiểm soát bao gồm sử dụng công cụ hỗ trợ theo quy định tại điều 70 của luật này"
90f9c4d2e152e5d7fd5a7825001b97cec6477b973de7e39947659fb9f27ab57a,36/2024/QH15,"khi thực hiện nhiệm vụ, lực lượng thực hiện tuần tra, kiểm soát phải tuân thủ quy định của pháp luật"
87576a88e083407b315a34f5a2c1ef51de6e86e012c2dc54b43ce4f5a652d0a1,36/2024/QH15,"hệ thống giám sát bảo đảm an ninh, trật tự, an toàn giao thông đường bộ được quy định như sau"
b5914149e3a3df8d4a25dd127526ca497c76c4df06f13613a2c9011a782f9f2c,36/2024/QH15,"hệ thống giám sát bảo đảm an ninh, trật tự, an toàn giao thông đường bộ được quy định"
43740cdf259b3758cff9e18ae823249c8bfe39228dafd9fe91346de126e1fd74,36/2024/QH15,"hệ thống giám sát bảo đảm an ninh, trật tự, an toàn giao thông đường bộ được quy định như sau"
8b9d22d658d4885289b9f28dbe6434434c21319246709b2a467a7be36a917de2,36/2024/QH15,"khi xuất hiện ùn tắc giao thông, phải tiến hành các biện pháp sau đây"
ed3c9ff3d2e40b6576cc18fcd6a2849fda85c00fb97cfff14bc7e7bd4b878ece,36/2024/QH15,"khi xuất hiện ùn tắc giao thông, phải tiến hành các biện pháp phòng ngừa, giải quyết, khắc phục ùn tắc giao thông"
6ff7362414f1769795fe7f0099df7a2a8d4f90dfae8b9a3cb360239609604244,36/2024/QH15,"nguyên tắc điều tra, giải quyết tai nạn giao thông đường bộ được quy định"
4164a553d600a9932cdd08c01a07832e21e3b149476f9395d66ea0d2fbbfbd87,36/2024/QH15,"nguyên tắc điều tra, giải quyết tai nạn giao thông đường bộ được quy định như sau"
7be31a6d85fed4e9704dc7ca4da1ddf14f1412bb2c3225e986a8a9460f03ce5d,36/2024/QH15,"nội dung điều tra, giải quyết tai nạn giao thông đường bộ bao gồm việc thu thập thông tin, dữ liệu"
7be31a6d85fed4e9704dc7ca4da1ddf14f1412bb2c3225e986a8a9460f03ce5d,36/2024/QH15,"nội dung điều tra, giải quyết tai nạn giao thông đường bộ bao gồm việc xác định hậu quả thiệt hại về người và tài sản do tai nạn giao thông đường bộ gây ra"
b821362aeb5f4727bd8953a1dbd242488dc06ce348304f85f2a39cee1b23b1a3,36/2024/QH15,"nội dung điều tra, giải quyết tai nạn giao thông đường bộ bao gồm việc ghi lời khai của người bị nạn"
b821362aeb5f4727bd8953a1dbd242488dc06ce348304f85f2a39cee1b23b1a3,36/2024/QH15,"nội dung điều tra, giải quyết tai nạn giao thông đường bộ bao gồm việc ghi lời khai của những người có liên quan khác trong vụ tai nạn giao thông đường bộ"
171af43ab56b62a1408e89d3b8888957a9519b1e09cbd75b3b3953d61f7a7242,36/2024/QH15,"đối với tai nạn giao thông đường bộ chưa xác định có dấu hiệu tội phạm, nội dung điều tra bao gồm kiểm tra hành khách vận chuyển có liên quan"
665f4f999c92673f48e437a59bac1210ef6096738ca96612ab2b4a5784cea565,36/2024/QH15,các nguồn tài chính đó bao gồm hỗ trợ
665f4f999c92673f48e437a59bac1210ef6096738ca96612ab2b4a5784cea565,36/2024/QH15,các nguồn tài chính đó bao gồm viện trợ
665f4f999c92673f48e437a59bac1210ef6096738ca96612ab2b4a5784cea565,36/2024/QH15,"các nguồn tài chính đó bao gồm đóng góp tự nguyện của các tổ chức, cá nhân trong nước"
665f4f999c92673f48e437a59bac1210ef6096738ca96612ab2b4a5784cea565,36/2024/QH15,"các nguồn tài chính đó bao gồm đóng góp tự nguyện của các tổ chức, cá nhân nước ngoài"
ed8ebd1aaf861518c6e3ee04b399b4e989bad68f4c6750144116ac15331f3ecf,36/2024/QH15,000 kg
d4d6099176ad87f901e2d2b0044b5c7f8d77c229c4a86a5077bf79ce47257d25,36/2024/QH15,500 kg
5cca1bdfb4e9b2e91a8b13084c125b6bd07a85b6388bb3ddf8b8c1f27a265ec4,36/2024/QH15,500 kg
5b7d9688c64703cee45a6d6f9f2eb5641343dbff80823d509fcef0d3d07f2a79,36/2024/QH15,500 kg
5b7d9688c64703cee45a6d6f9f2eb5641343dbff80823d509fcef0d3d07f2a79,36/2024/QH15,500 kg
9c2795645b16d4e1ffd6737de3ee107d535907c40f2df4cf1db53b0e5cd266df,36/2024/QH15,500 kg trở lên
53a1b107172ba3a431e0b9eeeb78a8b7730904fe3e2405c7f4397466a4b1fa7b,36/2024/QH15,000 kg
53a1b107172ba3a431e0b9eeeb78a8b7730904fe3e2405c7f4397466a4b1fa7b,36/2024/QH15,000 kg
7798b79287ca2226b5ce4f23b4cdc73a3415fd175bee0def05c6a251ba2e4d28,36/2024/QH15,500 kg
79bc79216fa182465ba7befe5869322502f95a0b09309677251b18a4e79ae730,36/2024/QH15,500 kg
25d1f149084fa9a77029230da59f4354480b8279ce4dab72afd863a418fed5c1,36/2024/QH15,chứng chỉ điều khiển xe máy chuyên dùng cho người điều khiển máy kéo có trọng tải trên 3
603c41bffadd54aacac937271ba29f5564a49b3381769ea1d3139e92ab277b69,36/2024/QH15,500 kg
603c41bffadd54aacac937271ba29f5564a49b3381769ea1d3139e92ab277b69,36/2024/QH15,500 kg
5a2fce3403633ad741cffabe936944693b93a87961af6d043c5cba33e410e68c,36/2024/QH15,giấy phép lái xe hạng ce kèm theo chứng chỉ điều khiển xe máy chuyên dùng cho người điều khiển máy kéo có trọng tải trên 3
5a2fce3403633ad741cffabe936944693b93a87961af6d043c5cba33e410e68c,36/2024/QH15,500 kg
e97329df75cc6196944880311e0c20f9cda763fefa06019280352d7129a648b0,36/2024/QH15,500 kg
93b798222b97169cfb719fc2ddf8d730d32ddeaea18b911415ea3aad39d1922d,36/2024/QH15,500 kg
8c0f4f868ee5251d2e817fbe14df591badf7047f2029acdaed3835bf1bc263df,16/2022/TT-BGTVT,"khoản 4 điều 5 được sửa đổi, bổ sung như sau"
b5abfa3c0ec888bbe18570d3b6da6b21b1936b7293bd7f70b39bf658449ae654,16/2022/TT-BGTVT,trường hợp nhận qua hệ thống dịch vụ công trực tuyến là nhận bản điện tử giấy chứng nhận thẩm định thiết kế
4828c7cfa3bec4ec4181eb66688879a42b2ce24c4f481649ad8598453f5cf88a,16/2022/TT-BGTVT,"điểm b khoản 6 điều 5 được sửa đổi, bổ sung như sau"
a857357ef4e70eb78cf1411666eecce31b7aaed6105374996ebe2052bf275b9a,16/2022/TT-BGTVT,trường hợp nộp hồ sơ trực tiếp hoặc qua đường bưu chính còn phải nộp thêm 01 bộ tài liệu theo quy định tại điểm a và điểm b khoản 1 điều 4 của thông tư này
340afd30bf96657335765567888c9a709257aae3af279cceffe64ba069380a12,16/2022/TT-BGTVT,thẩm định nội dung thiết kế được thực hiện trong thời hạn 08 ngày làm việc kể từ ngày nhận được đủ hồ sơ theo quy định
9d4fc76f1b0b3da09f05942e366e61807b806f8428b449249975abb44c836927,16/2022/TT-BGTVT,hồ sơ kiểm tra đối với linh kiện bao gồm bản sao có xác nhận của cơ sở
9d4fc76f1b0b3da09f05942e366e61807b806f8428b449249975abb44c836927,16/2022/TT-BGTVT,hồ sơ kiểm tra đối với linh kiện bao gồm bản sao điện tử
01db071c0023dd4d0017279b3014367a1c002c37fbb9388503fa0ca6b4b4036d,16/2022/TT-BGTVT,hồ sơ kiểm tra đối với xe cơ giới bao gồm bản sao có xác nhận của cơ sở sản xuất
01db071c0023dd4d0017279b3014367a1c002c37fbb9388503fa0ca6b4b4036d,16/2022/TT-BGTVT,hồ sơ kiểm tra đối với xe cơ giới bao gồm bản sao điện tử
01db071c0023dd4d0017279b3014367a1c002c37fbb9388503fa0ca6b4b4036d,16/2022/TT-BGTVT,hồ sơ kiểm tra đối với xe cơ giới bao gồm báo cáo kết quả thử nghiệm về chất lượng an toàn kỹ thuật và bảo vệ môi trường
01db071c0023dd4d0017279b3014367a1c002c37fbb9388503fa0ca6b4b4036d,16/2022/TT-BGTVT,"báo cáo kết quả thử nghiệm theo các quy định, quy chuẩn kỹ thuật quốc gia hiện hành đối với xe cơ giới"
15f86a3de553820b21a3c6c17b7309afbf2693c8d9c3ad2ed4af58bd924edb2b,16/2022/TT-BGTVT,hồ sơ kiểm tra đối với xe cơ giới bao gồm bản sao có xác nhận của cơ sở sản xuất
15f86a3de553820b21a3c6c17b7309afbf2693c8d9c3ad2ed4af58bd924edb2b,16/2022/TT-BGTVT,hồ sơ kiểm tra bao gồm bản sao điện tử giấy chứng nhận thẩm định thiết kế
15f86a3de553820b21a3c6c17b7309afbf2693c8d9c3ad2ed4af58bd924edb2b,16/2022/TT-BGTVT,hồ sơ kiểm tra bao gồm bản thuyết minh thiết kế kỹ thuật
15f86a3de553820b21a3c6c17b7309afbf2693c8d9c3ad2ed4af58bd924edb2b,16/2022/TT-BGTVT,hồ sơ kiểm tra bao gồm các tài liệu thay thế quy định tại khoản 2 điều 4 của thông tư này
b5e856294d7e0ee2f152d7650b456d5db339ff5ff77d9ce17473a849c648b99c,16/2022/TT-BGTVT,hồ sơ kiểm tra đối với xe cơ giới bao gồm biểu mẫu điện tử đối với trường hợp nộp thông qua hệ thống dịch vụ công trực tuyến
3cb8aafe3fc155440eeebaaaa97beccbb4a311633d0274b556e47fb393327def,16/2022/TT-BGTVT,hồ sơ kiểm tra đối với xe cơ giới bao gồm bản chính
3cb8aafe3fc155440eeebaaaa97beccbb4a311633d0274b556e47fb393327def,16/2022/TT-BGTVT,hồ sơ kiểm tra đối với xe cơ giới bao gồm bản dạng điện tử
3cb8aafe3fc155440eeebaaaa97beccbb4a311633d0274b556e47fb393327def,16/2022/TT-BGTVT,bản dạng điện tử được yêu cầu đối với trường hợp nộp thông qua hệ thống dịch vụ công trực tuyến
3cb8aafe3fc155440eeebaaaa97beccbb4a311633d0274b556e47fb393327def,16/2022/TT-BGTVT,"hồ sơ kiểm tra đối với xe cơ giới bao gồm bản thuyết minh phương pháp và vị trí đóng số khung, số động cơ"
3cb8aafe3fc155440eeebaaaa97beccbb4a311633d0274b556e47fb393327def,16/2022/TT-BGTVT,"bản thuyết minh phương pháp và vị trí đóng số khung, số động cơ được yêu cầu đối với xe sản xuất, lắp ráp từ tổng thành, hệ thống và linh kiện rời"
9cfc443d0bd04c2ea42ec3394558f525d0492510c75b5cc9657fb1a3c9d2238e,16/2022/TT-BGTVT,"thời gian kiểm tra không quá 03 ngày làm việc so với ngày đề nghị kiểm tra của tổ chức, cá nhân nhập khẩu"
123b2114300f13b892f2fe424ac71d5ff06f2f8c5df931957affcbfbabc30006,16/2022/TT-BGTVT,"khoản 2 điều 5 được sửa đổi, bổ sung như sau"
b8370400648e32bdbc52a0594eb82b5416a8ce8073d4488c5d3b3f7ec08e59ad,16/2022/TT-BGTVT,sửa đổi khoản 2 điều 5 như sau
b8370400648e32bdbc52a0594eb82b5416a8ce8073d4488c5d3b3f7ec08e59ad,16/2022/TT-BGTVT,bổ sung khoản 2 điều 5 như sau
b8370400648e32bdbc52a0594eb82b5416a8ce8073d4488c5d3b3f7ec08e59ad,16/2022/TT-BGTVT,cách thức thực hiện cơ sở thiết kế nhận kết quả trực tiếp
eb158ffd041248150626f80159ee675ac6b777ff2c79024d67f465bcb847c7ee,16/2022/TT-BGTVT,sửa đổi khoản 3 điều 5 như sau
eb158ffd041248150626f80159ee675ac6b777ff2c79024d67f465bcb847c7ee,16/2022/TT-BGTVT,bổ sung khoản 3 điều 5 như sau
74e7742a81e8a597bc58e28ea087df75cbe1ef534e7eaf3305b5bcdff6693956,16/2022/TT-BGTVT,"khoản 3 điều 5 được sửa đổi, bổ sung như sau"
74e7742a81e8a597bc58e28ea087df75cbe1ef534e7eaf3305b5bcdff6693956,16/2022/TT-BGTVT,hồ sơ còn bao gồm 01 bộ tài liệu thiết kế ở dạng điện tử
f9d9379ea6bd18a25bd7f409befb1c3bf6f82ae0d3805f37079c734574b3cb89,16/2022/TT-BGTVT,"sửa đổi, bổ sung khoản 3 điều 5 như sau"
68ef128269b9d167b4cd671d8f22151d4d223028e55e50f38dbbbdfc8bcd9e9e,16/2022/TT-BGTVT,hồ sơ đăng ký chứng nhận đối với linh kiện không gồm động cơ nguyên chiếc nhập khẩu
a4e8d846903c2d66059d662a7d4ad1bcf01c0bcb329d515e30e782cdc9e98209,16/2022/TT-BGTVT,"khoản 1 điều 7 được sửa đổi, bổ sung như sau"
2b672a5c4014bd24032fde5f51c07c7dbf454359cec41047f90f0b1729b75ee9,16/2022/TT-BGTVT,"khoản 1 điều 7 được sửa đổi, bổ sung như sau"
2b672a5c4014bd24032fde5f51c07c7dbf454359cec41047f90f0b1729b75ee9,16/2022/TT-BGTVT,bản sao điện tử của hồ sơ được sử dụng đối với trường hợp nộp thông qua hệ thống dịch vụ công trực tuyến
3e4186ef97457fc4e5e321e2e816cfddfddc4876e23fc2a2ca84eb6bddeb519d,16/2022/TT-BGTVT,"khoản 1 điều 7 được sửa đổi, bổ sung như sau"
3e4186ef97457fc4e5e321e2e816cfddfddc4876e23fc2a2ca84eb6bddeb519d,16/2022/TT-BGTVT,"hồ sơ bao gồm bản thuyết minh phương pháp và vị trí đóng số khung, số động cơ theo mẫu tại phụ lục iv kèm theo thông tư này"
bcccf181ba5423c9e09356b55c446c0cae04d647e4aee71cb3e3fb825774b974,16/2022/TT-BGTVT,"khoản 1 điều 7 được sửa đổi, bổ sung như sau"
8e30c27dd8d5f1c355f57b2969f2cb840ed196799c24c06b3466329b9dda9147,16/2022/TT-BGTVT,"khoản 1 điều 7 được sửa đổi, bổ sung như sau"
87670349171a40d4d9e7078aac104d7745b64d266c5c882dafc80617f8a56c8e,16/2022/TT-BGTVT,doanh nghiệp tự chịu trách nhiệm theo quy định của pháp luật nếu có xảy ra xâm phạm
5120fcecc4200d1653d3fd9d3c3bb86ff297e55923eeb176eae0669cb914d7f1,16/2022/TT-BGTVT,bản dạng điện tử được sử dụng đối với trường hợp nộp thông qua hệ thống dịch vụ công trực tuyến
5120fcecc4200d1653d3fd9d3c3bb86ff297e55923eeb176eae0669cb914d7f1,16/2022/TT-BGTVT,nhãn hàng hóa phải thể hiện số loại
5120fcecc4200d1653d3fd9d3c3bb86ff297e55923eeb176eae0669cb914d7f1,16/2022/TT-BGTVT,"điểm a khoản 1 điều 8 được sửa đổi, bổ sung như sau"
5120fcecc4200d1653d3fd9d3c3bb86ff297e55923eeb176eae0669cb914d7f1,16/2022/TT-BGTVT,điểm d khoản 1 điều 8 được bổ sung như sau
865081fb5762ce5da4c81fc11ca5738891e6c49e4075e8caf42f6d98e5aa2062,16/2022/TT-BGTVT,"sửa đổi, bổ sung điểm b khoản 2 điều 8 như sau"
865081fb5762ce5da4c81fc11ca5738891e6c49e4075e8caf42f6d98e5aa2062,16/2022/TT-BGTVT,thời gian kiểm tra không quá 03 ngày làm việc so với ngày đề nghị kiểm tra của cơ sở nhập khẩu
a14ac54f50fc13258706fb691e788ed443ca90b27f1a2e1c683b1005fb6362c6,16/2022/TT-BGTVT,sửa đổi điểm c khoản 2 điều 8 như sau
a14ac54f50fc13258706fb691e788ed443ca90b27f1a2e1c683b1005fb6362c6,16/2022/TT-BGTVT,bổ sung điểm c khoản 2 điều 8 như sau
f83a705d44e9e5aa11624e992631512e449c730aca1433ae77409371dd040b8f,16/2022/TT-BGTVT,bản sao có xác nhận của cơ sở dùng trong trường hợp nộp hồ sơ trực tiếp hoặc qua hệ thống bưu chính
b31a9d4de3bb0d771dd64d2b0c60f8bf08747b7269bf458436bfb76cb86e30ef,16/2022/TT-BGTVT,hồ sơ đăng ký chứng nhận đối với xe bao gồm báo cáo kết quả thử nghiệm của cơ sở thử nghiệm
